time,ax,ay,az,atotal
2022-11-20 11:53:32.6640,0.06,0.11,-0.02,0.12
2022-11-20 11:53:32.6740,0.11,0.05,0.0,0.12
2022-11-20 11:53:32.6840,0.16,-0.04,0.02,0.16
2022-11-20 11:53:32.6940,0.18,-0.08,0.0,0.19
2022-11-20 11:53:32.7310,0.14,-0.03,-0.04,0.14
2022-11-20 11:53:32.7330,0.04,0.02,-0.04,0.06
2022-11-20 11:53:32.7340,-0.09,0.03,-0.09,0.13
2022-11-20 11:53:32.7380,-0.16,0.05,-0.08,0.18
2022-11-20 11:53:32.7550,-0.13,0.06,-0.04,0.14
2022-11-20 11:53:32.7560,0.01,0.04,-0.05,0.06
2022-11-20 11:53:32.7700,0.14,0.06,-0.1,0.18
2022-11-20 11:53:32.7740,0.22,0.05,-0.13,0.26
2022-11-20 11:53:32.7870,0.17,-0.03,-0.19,0.25
2022-11-20 11:53:32.7940,0.02,-0.08,-0.21,0.22
2022-11-20 11:53:32.8300,-0.11,-0.05,-0.1,0.15
2022-11-20 11:53:32.8310,-0.15,0.01,0.0,0.15
2022-11-20 11:53:32.8320,-0.14,0.04,0.03,0.14
2022-11-20 11:53:32.8370,-0.02,0.04,-0.08,0.09
2022-11-20 11:53:32.8430,0.09,0.01,-0.13,0.15
2022-11-20 11:53:32.8550,0.13,-0.01,-0.13,0.18
2022-11-20 11:53:32.8630,0.13,0.05,-0.15,0.2
2022-11-20 11:53:32.8730,0.13,0.09,-0.1,0.18
2022-11-20 11:53:32.8830,0.11,0.03,-0.07,0.13
2022-11-20 11:53:32.8930,0.08,-0.01,-0.05,0.09
2022-11-20 11:53:32.9290,0.08,-0.03,0.03,0.09
2022-11-20 11:53:32.9300,0.01,-0.04,0.03,0.05
2022-11-20 11:53:32.9310,-0.02,0.01,0.02,0.03
2022-11-20 11:53:32.9410,0.02,0.05,0.01,0.05
2022-11-20 11:53:32.9430,0.06,0.06,-0.1,0.13
2022-11-20 11:53:32.9540,0.02,0.06,-0.17,0.18
2022-11-20 11:53:32.9630,-0.03,0.03,-0.15,0.15
